,hospital_name,state,readmission_ratio,predicted_rate,expected_rate,zip,hhc_count,nursing_care,physical_therapy,occupational_therapy,pathology_services,medical_soc_services,home_health_aid,star_rating,timeliness,rx_ed,fall_risk,depression_check,flu_shot,pneumonia_shot,d_foot_care,move_buff,in_out_bed_buff,bathing_buff,move_pain_debuff,breathing_buff,oral_rx_buff,hospital_admit,urgent_noadmit,readmit_expectation,er_admit_expectation
2956,HIGHLANDS MEDICAL CENTER,AL,0.9875,20.6,20.8,35768,1,1,1.0,1.0,1.0,0.0,1.0,3.0,99.0,99.2,100.0,100.0,76.2,78.5,100.0,69.6,60.4,69.1,56.4,61.7,46.4,17.2,11.1,2,2
2957,HIGHLANDS MEDICAL CENTER,AL,0.9918,4.4,4.4,35768,1,1,1.0,1.0,1.0,0.0,1.0,3.0,99.0,99.2,100.0,100.0,76.2,78.5,100.0,69.6,60.4,69.1,56.4,61.7,46.4,17.2,11.1,2,2
2958,HIGHLANDS MEDICAL CENTER,AL,0.9918,4.4,4.4,35768,1,1,1.0,1.0,1.0,0.0,1.0,3.0,99.0,99.2,100.0,100.0,76.2,78.5,100.0,69.6,60.4,69.1,56.4,61.7,46.4,17.2,11.1,2,2
2959,D W MCMILLAN MEMORIAL HOSPITAL,AL,1.0923,17.1,15.6,36426,2,1,1.0,1.0,0.5,0.5,1.0,4.75,99.0,99.75,99.7,98.75,87.30000000000001,90.15,99.55,86.45,80.4,92.3,93.15,90.95,82.25,17.55,17.7,2,2
2960,D W MCMILLAN MEMORIAL HOSPITAL,AL,1.0923,17.1,15.6,36426,2,1,1.0,1.0,0.5,0.5,1.0,4.75,99.0,99.75,99.7,98.75,87.30000000000001,90.15,99.55,86.45,80.4,92.3,93.15,90.95,82.25,17.55,17.7,2,2
2961,D W MCMILLAN MEMORIAL HOSPITAL,AL,0.92,16.3,17.7,36426,2,1,1.0,1.0,0.5,0.5,1.0,4.75,99.0,99.75,99.7,98.75,87.30000000000001,90.15,99.55,86.45,80.4,92.3,93.15,90.95,82.25,17.55,17.7,2,2
2962,D W MCMILLAN MEMORIAL HOSPITAL,AL,0.92,16.3,17.7,36426,2,1,1.0,1.0,0.5,0.5,1.0,4.75,99.0,99.75,99.7,98.75,87.30000000000001,90.15,99.55,86.45,80.4,92.3,93.15,90.95,82.25,17.55,17.7,2,2
2963,D W MCMILLAN MEMORIAL HOSPITAL,AL,0.9616,13.1,13.6,36426,2,1,1.0,1.0,0.5,0.5,1.0,4.75,99.0,99.75,99.7,98.75,87.30000000000001,90.15,99.55,86.45,80.4,92.3,93.15,90.95,82.25,17.55,17.7,2,2
2964,D W MCMILLAN MEMORIAL HOSPITAL,AL,0.9616,13.1,13.6,36426,2,1,1.0,1.0,0.5,0.5,1.0,4.75,99.0,99.75,99.7,98.75,87.30000000000001,90.15,99.55,86.45,80.4,92.3,93.15,90.95,82.25,17.55,17.7,2,2
2965,TROY REGIONAL MEDICAL CENTER,AL,1.0812,19.0,17.6,36081,2,1,1.0,1.0,1.0,1.0,1.0,4.25,95.35,99.55,100.0,99.9,73.6,70.0,99.6,80.65,76.35,84.4,89.75,83.9,77.15,15.85,15.65,2,1
2966,TROY REGIONAL MEDICAL CENTER,AL,0.9428,13.8,14.6,36081,2,1,1.0,1.0,1.0,1.0,1.0,4.25,95.35,99.55,100.0,99.9,73.6,70.0,99.6,80.65,76.35,84.4,89.75,83.9,77.15,15.85,15.65,2,1
2967,TROY REGIONAL MEDICAL CENTER,AL,1.0691,21.7,20.3,36081,2,1,1.0,1.0,1.0,1.0,1.0,4.25,95.35,99.55,100.0,99.9,73.6,70.0,99.6,80.65,76.35,84.4,89.75,83.9,77.15,15.85,15.65,2,1
2968,MIZELL MEMORIAL HOSPITAL,AL,1.0145,19.5,19.3,36467,1,1,1.0,1.0,1.0,1.0,1.0,5.0,99.7,100.0,100.0,99.9,90.7,92.2,100.0,86.5,84.4,95.9,100.0,92.1,89.4,18.5,13.1,1,1
2969,MIZELL MEMORIAL HOSPITAL,AL,1.0184,13.7,13.5,36467,1,1,1.0,1.0,1.0,1.0,1.0,5.0,99.7,100.0,100.0,99.9,90.7,92.2,100.0,86.5,84.4,95.9,100.0,92.1,89.4,18.5,13.1,1,1
2970,MIZELL MEMORIAL HOSPITAL,AL,0.9982,16.9,16.9,36467,1,1,1.0,1.0,1.0,1.0,1.0,5.0,99.7,100.0,100.0,99.9,90.7,92.2,100.0,86.5,84.4,95.9,100.0,92.1,89.4,18.5,13.1,1,1
2971,MIZELL MEMORIAL HOSPITAL,AL,1.1843,5.3,4.5,36467,1,1,1.0,1.0,1.0,1.0,1.0,5.0,99.7,100.0,100.0,99.9,90.7,92.2,100.0,86.5,84.4,95.9,100.0,92.1,89.4,18.5,13.1,1,1
2972,DEKALB REGIONAL MEDICAL CENTER,AL,1.1013,21.1,19.2,35968,1,1,1.0,1.0,1.0,1.0,1.0,5.0,99.0,99.0,100.0,99.7,93.9,94.3,99.2,87.6,87.1,98.6,92.1,90.0,86.5,13.7,9.7,2,2
2973,DEKALB REGIONAL MEDICAL CENTER,AL,1.036,17.3,16.7,35968,1,1,1.0,1.0,1.0,1.0,1.0,5.0,99.0,99.0,100.0,99.7,93.9,94.3,99.2,87.6,87.1,98.6,92.1,90.0,86.5,13.7,9.7,2,2
2974,DEKALB REGIONAL MEDICAL CENTER,AL,1.0756,16.7,15.6,35968,1,1,1.0,1.0,1.0,1.0,1.0,5.0,99.0,99.0,100.0,99.7,93.9,94.3,99.2,87.6,87.1,98.6,92.1,90.0,86.5,13.7,9.7,2,2
2975,DEKALB REGIONAL MEDICAL CENTER,AL,0.9406,13.2,14.1,35968,1,1,1.0,1.0,1.0,1.0,1.0,5.0,99.0,99.0,100.0,99.7,93.9,94.3,99.2,87.6,87.1,98.6,92.1,90.0,86.5,13.7,9.7,2,2
2976,ABRAZO SCOTTSDALE CAMPUS,AZ,1.0063,20.3,20.1,85032,1,1,1.0,1.0,1.0,1.0,1.0,4.0,95.3,98.2,100.0,97.0,80.6,86.0,96.8,71.5,68.4,77.5,74.9,79.6,60.1,13.7,13.1,2,1
2977,ABRAZO SCOTTSDALE CAMPUS,AZ,1.0063,20.3,20.1,85032,1,1,1.0,1.0,1.0,1.0,1.0,4.0,95.3,98.2,100.0,97.0,80.6,86.0,96.8,71.5,68.4,77.5,74.9,79.6,60.1,13.7,13.1,2,1
2978,ABRAZO SCOTTSDALE CAMPUS,AZ,1.0272,19.2,18.7,85032,1,1,1.0,1.0,1.0,1.0,1.0,4.0,95.3,98.2,100.0,97.0,80.6,86.0,96.8,71.5,68.4,77.5,74.9,79.6,60.1,13.7,13.1,2,1
2979,ABRAZO SCOTTSDALE CAMPUS,AZ,1.0272,19.2,18.7,85032,1,1,1.0,1.0,1.0,1.0,1.0,4.0,95.3,98.2,100.0,97.0,80.6,86.0,96.8,71.5,68.4,77.5,74.9,79.6,60.1,13.7,13.1,2,1
2980,ABRAZO SCOTTSDALE CAMPUS,AZ,1.0259,16.6,16.2,85032,1,1,1.0,1.0,1.0,1.0,1.0,4.0,95.3,98.2,100.0,97.0,80.6,86.0,96.8,71.5,68.4,77.5,74.9,79.6,60.1,13.7,13.1,2,1
2981,ABRAZO SCOTTSDALE CAMPUS,AZ,1.0259,16.6,16.2,85032,1,1,1.0,1.0,1.0,1.0,1.0,4.0,95.3,98.2,100.0,97.0,80.6,86.0,96.8,71.5,68.4,77.5,74.9,79.6,60.1,13.7,13.1,2,1
2982,ABRAZO SCOTTSDALE CAMPUS,AZ,0.9971,13.8,13.9,85032,1,1,1.0,1.0,1.0,1.0,1.0,4.0,95.3,98.2,100.0,97.0,80.6,86.0,96.8,71.5,68.4,77.5,74.9,79.6,60.1,13.7,13.1,2,1
2983,ABRAZO SCOTTSDALE CAMPUS,AZ,0.9971,13.8,13.9,85032,1,1,1.0,1.0,1.0,1.0,1.0,4.0,95.3,98.2,100.0,97.0,80.6,86.0,96.8,71.5,68.4,77.5,74.9,79.6,60.1,13.7,13.1,2,1
2984,ABRAZO SCOTTSDALE CAMPUS,AZ,0.9499,3.0,3.2,85032,1,1,1.0,1.0,1.0,1.0,1.0,4.0,95.3,98.2,100.0,97.0,80.6,86.0,96.8,71.5,68.4,77.5,74.9,79.6,60.1,13.7,13.1,2,1
2985,ABRAZO SCOTTSDALE CAMPUS,AZ,0.9499,3.0,3.2,85032,1,1,1.0,1.0,1.0,1.0,1.0,4.0,95.3,98.2,100.0,97.0,80.6,86.0,96.8,71.5,68.4,77.5,74.9,79.6,60.1,13.7,13.1,2,1
2986,NORTH METRO MEDICAL CENTER,AR,1.0636,20.2,19.0,72076,1,1,1.0,1.0,1.0,1.0,1.0,2.5,93.2,91.3,100.0,96.5,64.5,62.6,89.4,65.1,53.6,71.4,68.9,69.2,60.9,21.1,9.6,1,2
2987,NORTH METRO MEDICAL CENTER,AR,0.9377,16.1,17.2,72076,1,1,1.0,1.0,1.0,1.0,1.0,2.5,93.2,91.3,100.0,96.5,64.5,62.6,89.4,65.1,53.6,71.4,68.9,69.2,60.9,21.1,9.6,1,2
2988,NORTH METRO MEDICAL CENTER,AR,1.0668,22.9,21.5,72076,1,1,1.0,1.0,1.0,1.0,1.0,2.5,93.2,91.3,100.0,96.5,64.5,62.6,89.4,65.1,53.6,71.4,68.9,69.2,60.9,21.1,9.6,1,2
2989,MERCY HOSPITAL FORT SMITH,AR,1.1348,14.4,12.7,72903,3,1,1.0,1.0,1.0,0.3333333333333333,1.0,4.166666666666667,95.8,97.39999999999999,99.73333333333335,98.76666666666665,86.13333333333333,89.10000000000001,99.8,81.3,78.73333333333333,85.93333333333334,82.83333333333333,83.96666666666665,70.76666666666667,17.099999999999998,13.533333333333333,2,2
2990,MERCY HOSPITAL FORT SMITH,AR,1.0749,22.5,20.9,72903,3,1,1.0,1.0,1.0,0.3333333333333333,1.0,4.166666666666667,95.8,97.39999999999999,99.73333333333335,98.76666666666665,86.13333333333333,89.10000000000001,99.8,81.3,78.73333333333333,85.93333333333334,82.83333333333333,83.96666666666665,70.76666666666667,17.099999999999998,13.533333333333333,2,2
2991,MERCY HOSPITAL FORT SMITH,AR,0.9709,16.1,16.6,72903,3,1,1.0,1.0,1.0,0.3333333333333333,1.0,4.166666666666667,95.8,97.39999999999999,99.73333333333335,98.76666666666665,86.13333333333333,89.10000000000001,99.8,81.3,78.73333333333333,85.93333333333334,82.83333333333333,83.96666666666665,70.76666666666667,17.099999999999998,13.533333333333333,2,2
2992,MERCY HOSPITAL FORT SMITH,AR,1.1014,16.2,14.7,72903,3,1,1.0,1.0,1.0,0.3333333333333333,1.0,4.166666666666667,95.8,97.39999999999999,99.73333333333335,98.76666666666665,86.13333333333333,89.10000000000001,99.8,81.3,78.73333333333333,85.93333333333334,82.83333333333333,83.96666666666665,70.76666666666667,17.099999999999998,13.533333333333333,2,2
2993,MERCY HOSPITAL FORT SMITH,AR,1.0536,4.7,4.4,72903,3,1,1.0,1.0,1.0,0.3333333333333333,1.0,4.166666666666667,95.8,97.39999999999999,99.73333333333335,98.76666666666665,86.13333333333333,89.10000000000001,99.8,81.3,78.73333333333333,85.93333333333334,82.83333333333333,83.96666666666665,70.76666666666667,17.099999999999998,13.533333333333333,2,2
2994,MERCY HOSPITAL FORT SMITH,AR,1.0188,20.6,20.3,72903,3,1,1.0,1.0,1.0,0.3333333333333333,1.0,4.166666666666667,95.8,97.39999999999999,99.73333333333335,98.76666666666665,86.13333333333333,89.10000000000001,99.8,81.3,78.73333333333333,85.93333333333334,82.83333333333333,83.96666666666665,70.76666666666667,17.099999999999998,13.533333333333333,2,2
2995,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,1.0344,19.1,18.4,86442,2,1,1.0,0.5,0.0,1.0,1.0,3.25,89.55,93.85,98.2,95.05,59.4,76.30000000000001,98.85,68.65,74.85,79.6,73.35,74.6,62.9,15.35,15.1,2,2
2996,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,1.0344,19.1,18.4,86442,2,1,1.0,0.5,0.0,1.0,1.0,3.25,89.55,93.85,98.2,95.05,59.4,76.30000000000001,98.85,68.65,74.85,79.6,73.35,74.6,62.9,15.35,15.1,2,2
2997,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,1.1224,24.0,21.4,86442,2,1,1.0,0.5,0.0,1.0,1.0,3.25,89.55,93.85,98.2,95.05,59.4,76.30000000000001,98.85,68.65,74.85,79.6,73.35,74.6,62.9,15.35,15.1,2,2
2998,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,1.1224,24.0,21.4,86442,2,1,1.0,0.5,0.0,1.0,1.0,3.25,89.55,93.85,98.2,95.05,59.4,76.30000000000001,98.85,68.65,74.85,79.6,73.35,74.6,62.9,15.35,15.1,2,2
2999,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,1.0093,15.9,15.8,86442,2,1,1.0,0.5,0.0,1.0,1.0,3.25,89.55,93.85,98.2,95.05,59.4,76.30000000000001,98.85,68.65,74.85,79.6,73.35,74.6,62.9,15.35,15.1,2,2
3000,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,1.0093,15.9,15.8,86442,2,1,1.0,0.5,0.0,1.0,1.0,3.25,89.55,93.85,98.2,95.05,59.4,76.30000000000001,98.85,68.65,74.85,79.6,73.35,74.6,62.9,15.35,15.1,2,2
3001,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,1.0176,19.6,19.3,86442,2,1,1.0,0.5,0.0,1.0,1.0,3.25,89.55,93.85,98.2,95.05,59.4,76.30000000000001,98.85,68.65,74.85,79.6,73.35,74.6,62.9,15.35,15.1,2,2
3002,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,1.0176,19.6,19.3,86442,2,1,1.0,0.5,0.0,1.0,1.0,3.25,89.55,93.85,98.2,95.05,59.4,76.30000000000001,98.85,68.65,74.85,79.6,73.35,74.6,62.9,15.35,15.1,2,2
3003,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,1.0507,4.8,4.6,86442,2,1,1.0,0.5,0.0,1.0,1.0,3.25,89.55,93.85,98.2,95.05,59.4,76.30000000000001,98.85,68.65,74.85,79.6,73.35,74.6,62.9,15.35,15.1,2,2
3004,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,1.0507,4.8,4.6,86442,2,1,1.0,0.5,0.0,1.0,1.0,3.25,89.55,93.85,98.2,95.05,59.4,76.30000000000001,98.85,68.65,74.85,79.6,73.35,74.6,62.9,15.35,15.1,2,2
3005,ST JOSEPH HOSPITAL,CA,0.9703,20.2,20.9,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3006,ST JOSEPH HOSPITAL,CA,0.9703,20.2,20.9,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3007,ST JOSEPH HOSPITAL,CA,0.8831,14.6,16.5,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3008,ST JOSEPH HOSPITAL,CA,0.8831,14.6,16.5,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3009,ST JOSEPH HOSPITAL,CA,0.9768,16.5,16.9,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3010,ST JOSEPH HOSPITAL,CA,0.9768,16.5,16.9,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3011,ST JOSEPH HOSPITAL,CA,0.878,4.0,4.5,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3012,ST JOSEPH HOSPITAL,CA,0.878,4.0,4.5,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3013,ST JOSEPH HOSPITAL,CA,0.9502,18.0,18.9,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3014,ST JOSEPH HOSPITAL,CA,0.9502,18.0,18.9,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3015,ST JOSEPH HOSPITAL,CA,0.9048,14.6,16.1,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3016,ST JOSEPH HOSPITAL,CA,0.9048,14.6,16.1,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3017,ST JOSEPH HOSPITAL,CA,0.9596,20.2,21.1,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3018,ST JOSEPH HOSPITAL,CA,0.9596,20.2,21.1,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3019,ST JOSEPH HOSPITAL,CA,0.8303,3.9,4.7,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3020,ST JOSEPH HOSPITAL,CA,0.8303,3.9,4.7,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3021,ST JOSEPH HOSPITAL,CA,0.8968,14.9,16.7,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3022,ST JOSEPH HOSPITAL,CA,0.8968,14.9,16.7,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3023,ST JOSEPH HOSPITAL,CA,0.9417,20.4,21.6,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3024,ST JOSEPH HOSPITAL,CA,0.9417,20.4,21.6,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3025,ST JOSEPH HOSPITAL,CA,0.9477,12.5,13.2,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3026,ST JOSEPH HOSPITAL,CA,0.9477,12.5,13.2,95501,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.3,92.2,99.6,96.9,77.0,84.8,90.8,72.9,66.8,74.4,61.7,71.0,62.7,12.9,14.2,2,2
3027,QUEEN OF THE VALLEY MEDICAL CENTER,CA,0.9766,5.3,5.4,94558,1,1,1.0,1.0,1.0,1.0,1.0,2.5,93.7,97.7,100.0,99.2,78.1,83.4,100.0,66.0,57.4,64.1,59.4,65.0,53.8,13.1,14.0,2,1
3028,QUEEN OF THE VALLEY MEDICAL CENTER,CA,0.9342,19.1,20.5,94558,1,1,1.0,1.0,1.0,1.0,1.0,2.5,93.7,97.7,100.0,99.2,78.1,83.4,100.0,66.0,57.4,64.1,59.4,65.0,53.8,13.1,14.0,2,1
3029,QUEEN OF THE VALLEY MEDICAL CENTER,CA,0.7645,12.5,16.4,94558,1,1,1.0,1.0,1.0,1.0,1.0,2.5,93.7,97.7,100.0,99.2,78.1,83.4,100.0,66.0,57.4,64.1,59.4,65.0,53.8,13.1,14.0,2,1
3030,QUEEN OF THE VALLEY MEDICAL CENTER,CA,0.9696,12.8,13.2,94558,1,1,1.0,1.0,1.0,1.0,1.0,2.5,93.7,97.7,100.0,99.2,78.1,83.4,100.0,66.0,57.4,64.1,59.4,65.0,53.8,13.1,14.0,2,1
3031,QUEEN OF THE VALLEY MEDICAL CENTER,CA,0.9294,20.5,22.0,94558,1,1,1.0,1.0,1.0,1.0,1.0,2.5,93.7,97.7,100.0,99.2,78.1,83.4,100.0,66.0,57.4,64.1,59.4,65.0,53.8,13.1,14.0,2,1
3032,QUEEN OF THE VALLEY MEDICAL CENTER,CA,0.958,16.7,17.4,94558,1,1,1.0,1.0,1.0,1.0,1.0,2.5,93.7,97.7,100.0,99.2,78.1,83.4,100.0,66.0,57.4,64.1,59.4,65.0,53.8,13.1,14.0,2,1
3033,GREEN VALLEY HOSPITAL,AZ,0.9874,13.0,13.2,85614,1,1,1.0,1.0,1.0,0.0,0.0,4.0,96.7,98.8,100.0,100.0,80.2,88.5,98.3,70.3,86.0,84.7,81.2,79.6,66.5,18.6,11.7,2,2
3034,GREEN VALLEY HOSPITAL,AZ,1.0574,18.1,17.1,85614,1,1,1.0,1.0,1.0,0.0,0.0,4.0,96.7,98.8,100.0,100.0,80.2,88.5,98.3,70.3,86.0,84.7,81.2,79.6,66.5,18.6,11.7,2,2
3035,GREEN VALLEY HOSPITAL,AZ,0.9746,18.3,18.8,85614,1,1,1.0,1.0,1.0,0.0,0.0,4.0,96.7,98.8,100.0,100.0,80.2,88.5,98.3,70.3,86.0,84.7,81.2,79.6,66.5,18.6,11.7,2,2
3036,WASHINGTON REGIONAL MEDICAL CENTER,AR,0.9617,13.2,13.7,72703,3,1,1.0,1.0,1.0,1.0,1.0,3.6666666666666665,94.76666666666667,98.36666666666667,99.83333333333333,99.39999999999999,77.0,88.13333333333333,95.66666666666667,73.16666666666667,69.73333333333333,77.89999999999999,75.56666666666668,75.10000000000001,67.39999999999999,14.233333333333334,13.799999999999999,2,2
3037,WASHINGTON REGIONAL MEDICAL CENTER,AR,1.0503,19.2,18.3,72703,3,1,1.0,1.0,1.0,1.0,1.0,3.6666666666666665,94.76666666666667,98.36666666666667,99.83333333333333,99.39999999999999,77.0,88.13333333333333,95.66666666666667,73.16666666666667,69.73333333333333,77.89999999999999,75.56666666666668,75.10000000000001,67.39999999999999,14.233333333333334,13.799999999999999,2,2
3038,WASHINGTON REGIONAL MEDICAL CENTER,AR,0.8557,12.9,15.1,72703,3,1,1.0,1.0,1.0,1.0,1.0,3.6666666666666665,94.76666666666667,98.36666666666667,99.83333333333333,99.39999999999999,77.0,88.13333333333333,95.66666666666667,73.16666666666667,69.73333333333333,77.89999999999999,75.56666666666668,75.10000000000001,67.39999999999999,14.233333333333334,13.799999999999999,2,2
3039,WASHINGTON REGIONAL MEDICAL CENTER,AR,0.9098,10.6,11.7,72703,3,1,1.0,1.0,1.0,1.0,1.0,3.6666666666666665,94.76666666666667,98.36666666666667,99.83333333333333,99.39999999999999,77.0,88.13333333333333,95.66666666666667,73.16666666666667,69.73333333333333,77.89999999999999,75.56666666666668,75.10000000000001,67.39999999999999,14.233333333333334,13.799999999999999,2,2
3040,WASHINGTON REGIONAL MEDICAL CENTER,AR,0.9856,19.9,20.2,72703,3,1,1.0,1.0,1.0,1.0,1.0,3.6666666666666665,94.76666666666667,98.36666666666667,99.83333333333333,99.39999999999999,77.0,88.13333333333333,95.66666666666667,73.16666666666667,69.73333333333333,77.89999999999999,75.56666666666668,75.10000000000001,67.39999999999999,14.233333333333334,13.799999999999999,2,2
3041,WASHINGTON REGIONAL MEDICAL CENTER,AR,0.9520000000000001,3.8,4.0,72703,3,1,1.0,1.0,1.0,1.0,1.0,3.6666666666666665,94.76666666666667,98.36666666666667,99.83333333333333,99.39999999999999,77.0,88.13333333333333,95.66666666666667,73.16666666666667,69.73333333333333,77.89999999999999,75.56666666666668,75.10000000000001,67.39999999999999,14.233333333333334,13.799999999999999,2,2
3042,YUMA REGIONAL MEDICAL CENTER,AZ,0.9432,12.6,13.3,85364,3,1,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,2.6666666666666665,89.86666666666667,92.46666666666665,99.46666666666668,99.5,76.13333333333334,83.23333333333333,96.8,63.13333333333333,63.0,69.56666666666666,67.23333333333333,70.89999999999999,58.5,14.4,12.9,2,2
3043,YUMA REGIONAL MEDICAL CENTER,AZ,0.9432,12.6,13.3,85364,3,1,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,2.6666666666666665,89.86666666666667,92.46666666666665,99.46666666666668,99.5,76.13333333333334,83.23333333333333,96.8,63.13333333333333,63.0,69.56666666666666,67.23333333333333,70.89999999999999,58.5,14.4,12.9,2,2
3044,YUMA REGIONAL MEDICAL CENTER,AZ,1.0303,19.5,19.0,85364,3,1,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,2.6666666666666665,89.86666666666667,92.46666666666665,99.46666666666668,99.5,76.13333333333334,83.23333333333333,96.8,63.13333333333333,63.0,69.56666666666666,67.23333333333333,70.89999999999999,58.5,14.4,12.9,2,2
3045,YUMA REGIONAL MEDICAL CENTER,AZ,1.0303,19.5,19.0,85364,3,1,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,2.6666666666666665,89.86666666666667,92.46666666666665,99.46666666666668,99.5,76.13333333333334,83.23333333333333,96.8,63.13333333333333,63.0,69.56666666666666,67.23333333333333,70.89999999999999,58.5,14.4,12.9,2,2
3046,YUMA REGIONAL MEDICAL CENTER,AZ,0.9911,4.5,4.5,85364,3,1,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,2.6666666666666665,89.86666666666667,92.46666666666665,99.46666666666668,99.5,76.13333333333334,83.23333333333333,96.8,63.13333333333333,63.0,69.56666666666666,67.23333333333333,70.89999999999999,58.5,14.4,12.9,2,2
3047,YUMA REGIONAL MEDICAL CENTER,AZ,0.9911,4.5,4.5,85364,3,1,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,2.6666666666666665,89.86666666666667,92.46666666666665,99.46666666666668,99.5,76.13333333333334,83.23333333333333,96.8,63.13333333333333,63.0,69.56666666666666,67.23333333333333,70.89999999999999,58.5,14.4,12.9,2,2
3048,YUMA REGIONAL MEDICAL CENTER,AZ,0.9406,13.9,14.8,85364,3,1,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,2.6666666666666665,89.86666666666667,92.46666666666665,99.46666666666668,99.5,76.13333333333334,83.23333333333333,96.8,63.13333333333333,63.0,69.56666666666666,67.23333333333333,70.89999999999999,58.5,14.4,12.9,2,2
