,state,name,zip,nursing_care,physical_therapy,occupational_therapy,pathology_services,medical_soc_services,home_health_aid,star_rating,timeliness,rx_ed,fall_risk,depression_check,flu_shot,pneumonia_shot,d_foot_care,move_buff,in_out_bed_buff,bathing_buff,move_pain_debuff,breathing_buff,oral_rx_buff,hospital_admit,urgent_noadmit,readmit_expectation,er_admit_expectation
7622,OK,"TLC HOME NURSING AND THERAPY SERVCIES, LLC",73439,True,True,True,True,True,True,3.5,97.6,98.4,100.0,94.4,60.4,73.9,100.0,82.2,83.7,84.0,83.6,67.4,80.4,19.7,14.2,2,2
7623,OK,SECURE HOME CARE,74432,True,True,True,True,True,True,3.5,93.5,98.7,100.0,98.7,81.0,88.3,100.0,81.3,57.9,77.3,68.8,42.0,71.5,5.7,7.5,2,2
7624,OK,LIFESPRING HOME CARE OF MCALESTER,74501,True,True,True,True,False,True,4.0,90.8,95.7,99.1,100.0,,56.3,100.0,94.8,93.1,88.4,88.2,84.4,73.0,12.9,7.0,0,0
7625,OK,LIFESPRING HOME CARE,73075,True,True,True,True,True,True,3.0,95.5,97.4,100.0,98.7,79.5,92.4,95.5,75.7,63.6,76.1,72.7,55.8,45.9,16.5,8.2,2,2
7626,OK,ADVOCATE HOME HEALTH CARE INC,73105,True,True,True,True,True,True,4.5,81.6,100.0,,100.0,100.0,100.0,,100.0,98.7,100.0,100.0,,100.0,13.5,11.2,0,0
7627,OK,"MARANATHA HOME HEALTH, INC",74133,True,True,True,True,True,True,3.5,81.9,97.4,98.9,97.3,54.8,92.3,100.0,71.2,62.3,98.1,81.7,71.0,70.9,8.5,16.0,0,0
7628,OK,GATEWAY HOME HEALTH CARE,74953,True,True,False,False,False,True,,93.8,95.6,100.0,100.0,85.0,100.0,90.9,,,,,,,16.0,7.5,0,0
7629,OK,"AHC HHC, LLC",73106,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
7630,OK,"EPWORTH AT HOME, LLC",73134,True,True,True,True,True,True,3.5,99.6,99.2,100.0,100.0,88.7,98.8,95.2,58.5,58.5,83.2,63.2,44.7,60.2,10.4,16.1,2,1
7631,OK,BEST CHOICE HOME HEALTH INC,73116,True,True,True,True,True,True,3.0,95.2,98.8,100.0,100.0,86.4,96.2,100.0,68.6,57.5,68.5,55.1,89.2,57.6,,6.8,0,0
7632,OK,"CAMEO HOME CARE, INC",74956,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
7633,OK,"NEW HOPE HOME HEALTH NURSING, LLC",74437,True,True,True,False,False,True,2.5,77.1,93.0,96.4,100.0,61.1,72.9,89.7,60.2,77.1,74.1,,57.3,68.1,19.0,19.3,0,0
7634,OK,"GENESIS HOME HEALTH, LLC",74085,True,True,True,True,False,True,2.5,94.0,91.3,99.3,95.9,69.6,82.2,95.8,72.4,54.4,66.2,72.6,58.0,48.5,19.5,12.4,1,2
7635,OK,ULTIMATE ONE HOME HEALTH CARE,73112,True,True,True,True,True,True,2.5,92.4,,99.2,99.2,86.2,100.0,100.0,65.9,58.0,72.7,55.7,56.7,65.4,13.8,17.1,2,2
7636,OK,"CORNERSTONE HEALTHCARE AGENCY, LLC",74079,True,True,True,False,False,True,,,,,,,,,,,,,,,,,0,0
7637,OK,"KAL HOME HEALTH, INC",74902,True,False,True,True,False,True,4.5,96.4,100.0,100.0,100.0,85.5,83.6,100.0,99.1,82.0,91.2,72.1,75.5,83.4,5.3,16.6,2,2
7638,OK,"ARBUCKLE HOME HEALTH, INC",73086,True,True,True,True,True,True,4.5,97.5,100.0,100.0,100.0,92.9,93.7,100.0,88.2,61.2,87.9,85.2,65.9,69.5,13.8,10.6,2,2
7639,OK,"PLATINUM HEALTHCARE, INC",74462,True,True,True,True,True,True,,94.3,100.0,100.0,94.3,54.8,85.3,,,,,,,,19.2,22.0,0,0
7640,OK,ALLY HOME HEALTH LLC,73009,True,True,True,False,False,True,,92.2,99.3,99.0,100.0,79.5,90.7,97.6,,,,,,,24.3,15.8,1,1
7641,OK,HARMONY HOME CARE II,73078,True,True,True,True,True,True,3.5,100.0,99.5,99.7,100.0,86.6,87.8,99.4,72.2,60.9,76.9,73.1,56.3,58.6,12.7,19.0,2,1
7642,OK,ALWAYS BETTER CARE HOME HEALTH,74701,True,True,True,True,True,False,,75.7,97.3,100.0,100.0,66.7,83.8,,,,,,,,14.5,15.4,0,0
7643,OK,HEAVENLY HOME HEALTH,73072,True,True,True,True,True,True,2.5,91.7,94.4,100.0,84.9,73.7,83.1,93.5,55.8,56.4,68.3,72.7,70.5,54.0,22.3,12.6,0,0
7644,OK,OLDHAM HOME CARE LLC,74462,True,True,True,True,True,True,,97.2,100.0,100.0,97.2,67.9,47.2,,,,,,,,23.5,8.9,0,0
7645,OK,PATIENCE HOME HEALTH CARE LLC,73127,True,True,False,False,True,True,,88.9,92.6,,96.3,23.8,54.2,,,,,,,,9.2,20.5,0,0
7646,OK,CARTER HEALTHCARE,74501,True,True,True,True,False,False,5.0,96.3,100.0,100.0,100.0,98.2,99.2,100.0,99.3,91.7,100.0,94.3,93.2,97.6,13.8,11.0,0,0
7647,OK,ASCENT HOME HEALTH,74954,True,True,True,True,False,False,2.0,,98.2,100.0,100.0,64.4,83.6,100.0,46.3,58.4,59.7,40.9,45.0,45.4,18.6,15.8,0,0
7648,OK,"MATERELLI HOME HEALTH SERVICES, INC",73118,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
7649,OK,OKLAHOMA HEALTHCARE SOLUTIONS XII,73044,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
7650,OR,SACRED HEART HOME HEALTH,97401,True,True,True,True,True,True,2.5,,97.7,99.9,90.2,82.3,83.1,96.9,68.6,70.4,71.9,60.7,60.9,51.5,17.3,17.6,2,1
7651,OR,ST CHARLES HOME HEALTH SERVICES,97701,True,True,True,True,True,True,3.5,97.4,99.4,99.8,98.9,80.2,91.0,99.2,68.6,65.5,74.7,65.2,76.2,63.8,13.9,12.9,2,1
7652,OR,ST ANTHONY HOME CARE SERVICES,97801,True,True,True,True,True,True,3.5,94.8,99.5,99.3,95.3,71.4,85.0,91.8,60.6,77.9,71.5,73.7,64.9,62.6,9.1,20.0,2,2
7653,OK,"ALPHA HEALTHCARE SERVICES, INC",74146,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
7654,OK,"GENTLE HANDS HOME HEALTH, LLC",73118,True,False,False,False,True,True,,,,,,,,,,,,,,,,,0,0
7655,OK,HAVEN HOME HEALTH,74955,True,True,True,True,True,True,3.0,86.0,100.0,100.0,100.0,63.6,66.7,,77.5,83.1,81.1,81.2,34.2,,20.9,17.8,0,0
7656,OK,SCISSORTAIL HEALTHCARE LLC,74135,True,True,True,True,True,True,2.5,98.8,100.0,97.3,98.8,76.3,80.4,98.1,62.8,56.0,60.2,53.2,51.4,50.1,18.5,9.7,2,2
7657,OK,HOLISTIC HOME CARE HOME HEALTH LLC,74941,True,True,False,False,False,True,,,,,,,,,,,,,,,,,0,0
7658,OK,"FUSION HOME HEALTH, LLC",73521,True,True,False,False,False,False,,,,,,,,,,,,,,,17.6,16.9,0,0
7659,OK,COMPASSIONATE HOME HEALTH OF OKC,73107,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
7660,OK,"GENESIS HEALTHCARE,LLC",74701,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
7661,OK,SIMPLIFI HOME HEALTH LLC,74137,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
7662,OR,HARNEY COUNTY HOME HEALTH,97720,True,True,False,True,True,True,2.5,91.1,92.9,100.0,97.7,69.0,81.0,,63.6,46.2,71.8,72.2,78.2,55.7,14.5,13.4,2,2
7663,OR,AMEDISYS HOME HEALTH CARE,97220,True,True,True,True,True,True,3.0,91.0,99.3,97.2,89.3,78.3,73.3,97.0,69.3,65.4,72.1,67.4,75.9,57.5,14.4,15.4,2,1
7664,OR,KAISER PERMANENTE HOME HEALTH AGENCY,97210,True,True,True,True,True,True,2.0,74.9,90.8,98.9,94.1,79.6,94.0,92.5,61.5,58.6,60.9,58.5,67.1,49.8,,,0,0
7665,OR,PROVIDENCE MEDFORD HOME CARE,97501,True,True,True,True,True,True,2.5,94.9,99.0,99.9,99.8,74.6,86.5,95.1,60.0,61.0,62.4,60.3,64.8,53.1,17.3,15.9,1,1
7666,OR,MERCY MEDICAL CENTER HOME HEALTH AGENCY,97471,True,True,True,True,True,True,3.0,,99.1,100.0,99.0,78.0,87.8,97.6,67.8,70.1,70.9,66.4,69.1,51.6,13.6,16.3,2,1
7667,OR,GRANDE RONDE HOSPITAL HOME CARE SERVICES,97850,True,True,True,False,True,True,4.0,96.4,99.1,100.0,99.1,66.2,85.4,97.5,84.9,90.4,79.7,76.3,78.1,69.8,12.4,,2,1
7668,OR,PIONEER MEMORIAL HOME HEALTH,97836,True,True,True,False,False,True,3.0,76.7,95.9,100.0,98.6,73.0,88.2,,65.5,63.0,79.6,68.4,60.3,55.1,12.8,13.7,2,1
7669,OR,BAY AREA HOSPITAL HOME HEALTH AGENCY,97459,True,True,True,True,True,True,2.5,92.0,94.4,99.5,94.9,67.2,89.5,95.6,66.6,66.3,68.2,68.7,66.2,50.8,16.3,21.4,2,1
7670,OR,VISITING HEALTH SERVICES,97058,True,True,True,True,True,True,3.0,92.3,98.3,99.7,90.9,79.7,81.4,91.6,67.0,67.2,71.8,66.1,73.7,60.3,13.4,15.2,2,1
7671,OR,BLUE MOUNTAIN HOME HEALTH AGENCY,97845,True,True,True,True,True,True,2.0,78.9,92.5,100.0,99.3,68.5,65.7,88.1,55.4,43.7,60.8,48.0,54.6,49.8,13.0,,1,2
7672,OR,ADVENTIST HOME HEALTH - PORTLAND,97230,True,True,True,True,True,True,3.5,92.8,98.6,98.6,93.8,74.5,86.0,97.0,72.3,74.2,74.1,72.0,71.2,60.7,16.5,16.7,2,1
7673,OR,PROVIDENCE HOME HEALTH,97213,True,True,True,True,True,True,2.5,88.7,94.4,99.5,98.5,74.9,86.1,94.8,65.3,62.7,68.2,68.9,71.6,53.8,15.2,14.6,2,1
7674,OR,CASCADE HEALTH SOLUTIONS,97408,True,True,True,True,True,True,3.5,85.0,97.6,100.0,99.4,85.3,93.9,94.7,76.4,72.4,81.4,70.9,78.4,64.8,19.1,12.1,2,1
7675,OR,TUALITY HOME HEALTH,97116,True,True,True,True,True,True,2.5,91.9,95.2,98.9,97.5,86.8,72.7,91.9,57.5,58.6,61.9,54.2,61.7,54.5,17.7,19.8,2,2
7676,OR,ASANTE ASHLAND COMMUNITY HOSPITAL HHA,97540,True,True,True,True,True,True,2.5,84.5,79.3,,95.8,25.3,61.2,94.7,71.0,77.6,69.4,69.7,69.8,50.8,15.0,13.3,2,2
7677,OR,PEACE HARBOR HOME HEALTH,97439,True,True,True,True,True,True,2.0,82.6,97.3,100.0,97.3,61.5,69.6,89.8,59.9,56.5,65.8,66.3,59.0,48.9,19.5,14.3,2,1
7678,OR,PARTNERS HOME HEALTH,97701,True,True,True,True,True,True,3.0,97.3,98.9,99.8,96.7,82.5,90.1,98.0,59.8,65.0,61.3,53.5,58.5,44.8,17.3,13.5,2,1
7679,OR,PROVIDENCE BENEDICTINE HOME HEALTH,97362,True,True,True,True,True,True,2.0,91.6,95.7,99.9,99.2,74.6,89.5,96.9,61.1,58.1,61.6,60.1,61.6,50.0,16.3,18.6,2,1
7680,OR,SKY LAKES HOME HEALTH,97603,True,True,True,True,True,True,2.5,85.1,92.6,99.6,98.0,65.1,82.1,97.8,67.6,59.5,68.8,65.9,67.3,43.0,10.3,10.4,2,2
7681,OR,THREE RIVERS HOMECARE,97526,True,True,True,True,True,True,4.0,97.9,99.6,99.9,98.4,72.3,81.6,99.2,77.7,72.5,83.7,85.7,86.5,76.6,15.5,15.6,2,1
7682,OR,SAMARITAN PACIFIC HOME HEALTH,97365,True,True,True,True,True,True,3.0,97.8,97.4,98.7,99.3,73.5,84.4,94.2,64.7,66.5,65.6,67.6,62.3,52.9,16.8,14.7,2,2
7683,OR,COQUILLE VALLEY HOSPITAL HOME HEALTH AGENCY,97423,True,True,True,True,True,True,2.0,75.8,96.7,100.0,98.4,52.5,69.5,,53.6,47.1,54.6,28.2,,20.3,8.6,17.4,2,2
7684,OR,SAMARITAN NORTH LINCOLN HOSPITAL HOME HEALTH,97367,True,True,True,True,True,True,3.0,92.3,97.0,99.7,97.8,74.2,84.8,95.0,64.6,81.2,69.4,66.4,76.2,54.7,15.4,22.2,2,1
7685,OR,COASTAL HOME HEALTH & HOSPICE,97415,True,True,False,True,True,True,2.5,90.6,91.6,99.5,96.2,73.7,83.7,95.8,58.9,57.2,61.8,58.4,74.2,54.3,11.6,17.6,3,2
7686,OR,GOOD SHEPHERD HOME HEALTH,97838,True,True,True,True,False,True,2.5,87.0,85.4,95.9,91.1,69.0,80.5,97.2,59.9,76.5,59.9,46.8,74.2,50.6,8.9,20.1,2,1
7687,OR,SAMARITAN HOME HEALTH,97321,True,True,True,True,True,True,3.0,79.8,99.8,100.0,100.0,78.0,86.2,99.3,64.8,64.2,61.9,53.2,63.5,48.9,12.6,17.8,2,1
7688,OR,"SALEM HOME CARE, LLC",97302,True,True,True,True,True,True,4.5,95.9,99.8,100.0,99.6,83.2,81.1,99.2,77.7,73.1,84.3,87.2,84.8,71.3,14.4,16.6,2,1
7689,OR,"ACCENTCARE HOME HEALTH OF ROGUE VALLEY, LLC",97504,True,True,True,True,True,True,4.0,98.6,99.8,99.5,98.6,92.2,88.9,98.8,73.4,69.5,79.2,80.3,77.4,59.7,14.9,14.5,1,1
7690,OR,ADVANCED HOME HEALTH NW OF YAMHILL VALLEY,97128,True,True,True,True,True,True,3.5,93.8,97.8,100.0,100.0,85.3,93.6,98.9,71.5,66.3,79.4,79.1,70.1,69.4,12.2,21.8,2,1
7691,OR,BROOKDALE HOME HEALTH PORTLAND,97070,True,True,True,True,True,True,3.5,93.5,98.4,100.0,97.9,88.3,91.0,90.3,72.3,72.7,74.4,71.2,71.5,49.1,13.7,,2,1
7692,OR,ASHER HOME HEALTH AGENCY,97830,True,True,False,False,False,True,4.0,83.3,100.0,100.0,97.7,76.9,94.9,,88.5,93.3,88.3,80.1,97.9,100.0,16.0,20.9,0,0
7693,OR,PACIFIC HOME HEALTH AND HOSPICE,97420,True,True,True,True,True,True,2.0,80.0,98.0,98.8,94.6,78.0,82.7,99.0,63.7,62.5,65.8,51.0,50.3,43.9,23.1,20.1,2,1
7694,OR,AMEDISYS HOME HEALTH CARE,97301,True,True,True,True,True,False,3.5,88.6,99.2,98.8,86.6,81.9,74.6,87.7,66.2,67.7,75.8,75.0,82.6,64.0,16.1,15.9,2,1
7695,OR,SIGNATURE HOME HEALTH,97404,True,True,True,True,True,True,4.0,97.1,99.8,100.0,99.9,89.7,95.8,100.0,76.5,72.0,79.8,75.3,76.1,63.2,19.4,15.0,2,1
7696,OR,LAKEVIEW HOME HEALTH CARE,97630,True,True,True,True,True,True,1.5,80.4,82.9,97.4,97.8,51.9,65.9,,42.1,52.0,68.9,53.2,,,20.0,13.6,2,2
7697,OR,SIGNATURE HOME HEALTH,97502,True,True,True,True,True,True,4.0,97.4,99.5,99.8,99.8,89.7,97.1,99.8,74.2,69.9,77.1,65.1,77.7,65.5,17.5,15.4,2,1
7698,OR,"RIVERSIDE HOME HEALTH CARE, INC",97526,True,True,True,True,True,True,4.5,99.8,100.0,99.9,99.8,88.5,85.6,100.0,73.3,70.8,83.6,86.1,76.1,69.6,18.1,16.7,2,1
7699,OR,CONNECTED HOME HEALTH,97220,True,True,True,True,True,True,4.0,95.2,99.6,99.9,99.5,89.2,94.3,99.3,71.7,75.1,76.2,71.2,74.1,54.6,13.1,9.9,2,2
7700,OR,"FIRST CALL HOME HEALTH AGENCY, LLC",97302,True,True,True,True,True,True,2.5,,96.1,99.8,96.6,76.1,79.3,92.9,61.0,61.8,66.3,58.8,65.3,45.2,13.1,19.7,1,1
7701,OR,SIGNATURE HOME HEALTH CARE,97224,True,True,True,True,True,True,2.5,90.6,97.6,99.9,99.2,86.1,95.0,98.8,60.3,57.8,62.9,61.0,68.1,48.7,16.0,17.3,2,2
7702,OR,GOOD SAMARITAN SOCIETY EUGENE HOME HEALTH,97405,True,True,True,True,True,True,3.5,96.3,98.9,99.7,98.9,89.9,97.0,,59.8,68.9,80.3,67.9,91.5,60.0,14.0,13.9,2,2
7703,OR,ENCOMPASS HOME HEALTH OF OREGON,97850,True,True,True,True,True,True,4.5,98.8,98.7,100.0,100.0,81.4,81.8,100.0,85.1,75.1,86.8,87.8,81.9,83.3,13.6,20.1,2,2
7704,OR,"AVALON HOME HEALTH, LLC",97470,True,False,False,False,False,True,,,,,,,,,,,,,,,,,0,0
7705,OR,WVP HOME HEALTH,97301,True,True,True,True,True,True,2.5,,93.8,100.0,97.6,90.3,94.1,88.9,62.5,66.2,63.5,61.1,71.1,42.7,20.5,23.6,2,1
7706,OR,"HEALTHY LIVING AT HOME - MEDFORD, LLC",97504,True,True,True,True,True,True,3.0,96.6,99.8,99.8,99.4,85.4,88.5,99.5,68.0,61.4,70.0,65.2,67.1,59.3,16.7,14.6,2,1
7707,OR,GOLDEN TOUCH HOME HEALTHCARE,97225,True,True,True,True,True,True,3.0,91.9,92.5,100.0,95.2,71.2,70.2,100.0,66.1,71.1,72.0,55.4,67.0,47.2,9.3,8.8,2,2
7708,OR,CANYON HOME CARE & HOSPICE,97814,True,True,True,True,True,True,,,,,,,,,,,,,,,15.0,20.7,0,0
7709,OR,ADVANCED HOME HEALTH NW OF PORTLAND,97015,True,True,True,True,True,True,4.0,96.1,99.6,100.0,100.0,90.0,92.8,100.0,73.3,73.6,82.8,80.8,73.3,75.9,12.7,13.9,2,1
7710,OR,"OREGON CONTINENTAL HOME HEALTH CARE, INC",97123,True,True,True,True,True,True,2.5,78.4,98.3,100.0,97.4,84.4,89.3,94.9,55.2,62.2,66.0,68.3,63.0,55.1,22.6,15.8,0,0
7711,OR,"HEALTHY LIVING AT HOME - PORTLAND, LLC",97224,True,True,True,True,True,True,3.0,88.9,97.8,99.7,99.2,90.4,95.4,99.5,63.3,67.6,71.3,65.7,67.8,57.6,13.0,14.1,2,2
7712,OR,AMEDISYS HOME HEALTH CARE,97470,True,True,True,True,True,True,4.0,85.9,99.5,99.7,88.9,75.4,66.9,89.5,76.9,70.8,84.2,86.5,79.6,58.6,15.1,22.8,2,1
7713,OR,ADVENTIST HOME HEALTH  - TILLAMOOK,97141,True,True,True,True,True,True,2.0,79.1,98.2,98.9,94.0,70.1,76.4,93.0,64.1,63.5,65.3,57.9,58.8,45.4,18.3,14.0,2,2
7714,PA,COMMUNITY NURSING SERVICE OF CLINTON CO INC,17745,True,True,True,True,True,True,3.0,96.7,99.0,100.0,100.0,77.2,85.3,99.6,65.2,66.4,72.8,72.2,76.8,57.7,19.7,14.9,2,2
7715,PA,POCONO HEALTH SYSTEM VISITING NURSE & HOSPICE CARE,18301,True,True,True,True,True,True,3.5,87.8,100.0,100.0,100.0,77.2,81.7,98.2,66.0,76.5,74.0,74.9,70.0,62.9,15.3,13.2,1,1
7716,PA,LOWER BUCKS HOSPITAL HOME HEALTH,19007,True,True,True,True,True,True,3.5,96.2,99.3,100.0,99.8,87.9,93.1,98.3,71.7,63.6,74.2,71.2,72.7,62.9,21.0,8.5,1,2
7717,OR,NIGHTINGALE HOME HEALTH,97220,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
7718,PA,BERKS VISITING NURSE ASSOC INC,19610,True,True,True,True,True,True,3.5,82.7,99.8,98.4,97.6,86.1,88.8,99.9,75.7,71.7,74.9,80.1,72.5,63.7,16.7,11.7,1,1
7719,PA,ST LUKE'S HOME HEALTH,18015,True,True,True,True,True,True,3.0,94.8,99.1,99.8,99.5,73.1,73.6,99.5,72.2,68.0,72.7,72.4,68.8,56.7,20.1,11.0,1,1
7720,PA,WELLSPAN VNA HOME CARE,17401,True,True,True,True,True,True,4.0,93.1,98.0,99.7,99.5,84.4,91.3,97.2,78.4,81.0,80.8,81.3,83.5,71.3,14.9,12.3,1,1
7721,PA,VNA OF GREATER PHILADELPHIA,19129,True,True,True,True,True,True,3.5,90.5,98.9,99.4,99.6,85.5,88.9,99.2,76.3,71.1,74.0,79.0,80.8,63.5,17.6,11.1,1,2
7722,PA,SUSQUEHANNA HOME CARE & HOSPICE SERVICES,17701,True,True,True,True,True,True,3.0,96.4,81.9,97.7,99.8,76.0,81.9,87.8,69.8,65.9,73.0,72.1,77.9,66.3,16.9,14.8,1,1
7723,PA,VISITING NURSE ASSOCIATION OF POTTSTOWN AND VICINI,19464,True,True,True,True,True,True,3.5,87.6,99.7,97.8,95.7,87.7,90.4,100.0,74.6,71.3,74.3,77.4,71.5,66.3,20.8,8.2,2,1
7724,PA,NEIGHBORHOOD VISITING NURSE ASSOCIATION,19380,True,True,True,True,True,True,4.0,75.4,99.8,99.9,100.0,82.9,86.2,99.1,75.3,70.5,79.8,83.4,79.3,67.5,15.6,12.2,1,1
7725,PA,MAIN LINE HEALTH HOME CARE & HOSPICE - HOME HEALTH,19087,True,True,True,True,True,True,4.0,89.8,99.8,100.0,98.9,85.0,86.5,100.0,78.6,68.7,76.1,74.8,76.7,62.9,14.0,11.8,1,1
7726,PA,AFFILIA HOME HEALTH,17605,True,True,True,True,True,True,3.0,90.4,96.6,99.2,99.4,69.1,75.2,96.4,71.2,71.3,74.4,69.7,76.2,63.5,15.9,10.9,1,1
7727,PA,EASTON HOME HEALTH SERVICES,18045,True,True,True,True,True,True,3.0,81.4,99.4,99.8,97.5,80.4,88.7,99.1,74.9,69.8,77.5,70.2,63.4,59.9,17.2,9.3,1,2
7728,PA,MERCY HOME HEALTH,19064,True,True,True,True,True,True,4.5,95.8,99.9,99.6,98.4,87.8,92.9,98.1,79.0,75.6,85.6,90.3,85.6,74.8,17.1,11.6,1,1
7729,PA,COMMONWEALTH HOME HEALTH & HOSPICE OF WILKES-BARRE,18704,True,True,True,True,True,True,4.0,94.9,99.8,100.0,98.7,74.8,64.9,99.8,75.9,72.8,77.6,73.9,73.1,63.5,15.3,10.4,2,1
7730,PA,LEHIGH VALLEY HOME CARE,18103,True,True,True,True,True,True,3.5,97.1,99.5,99.5,98.9,75.9,78.4,98.3,75.0,77.1,75.0,71.4,79.9,68.5,19.4,10.6,1,1
7731,PA,WELLSPAN VNA HOME CARE,17042,True,True,True,False,True,True,3.0,85.6,99.0,99.8,99.5,75.5,83.7,97.2,67.2,66.7,72.0,66.7,68.8,59.1,10.5,11.9,2,1
7732,PA,PENN HIGHLANDS COMMUNITY NURSES,15857,True,True,True,True,True,True,4.0,97.6,99.7,99.9,99.9,72.9,88.7,99.7,79.5,72.9,77.7,74.3,80.3,62.5,18.2,13.9,1,1
7733,PA,VISITING NURSE ASSOCIATION OF ERIE COUNTY,16506,True,True,True,True,True,True,2.5,96.6,90.3,99.4,99.5,79.8,79.7,88.4,63.1,58.2,56.1,55.9,57.6,44.8,18.3,9.6,2,2
7734,PA,"CELTIC HEALTHCARE OF CARLISLE, INC.",17055,True,True,True,True,True,True,3.5,92.3,99.6,99.4,98.4,78.6,85.5,94.6,67.9,74.3,68.6,78.9,75.4,48.3,17.3,10.9,1,2
7735,PA,VNA HOSPICE AND HOME HEALTH OF LACKAWANNA COUNTY,18447,True,True,True,True,True,True,2.5,93.5,99.4,99.4,100.0,64.9,65.0,100.0,56.0,57.5,56.2,56.0,49.9,36.2,13.7,12.9,2,2
7736,PA,GRAND VIEW HOME CARE,18960,True,True,True,True,True,True,4.0,99.7,99.3,99.9,99.7,80.4,89.3,98.6,73.9,75.1,76.9,80.6,72.8,62.2,17.7,12.2,2,1
7737,PA,VNA HEALTH SYSTEM,17872,True,True,True,True,True,True,3.0,93.9,97.8,99.3,99.8,85.8,94.7,93.4,64.8,63.7,71.5,72.4,74.5,60.4,17.4,13.9,1,1
7738,PA,VISITING NURSE ASSOCIATION OF HANOVER AND SPRING G,17331,True,True,True,True,True,True,3.0,93.3,97.9,99.9,99.8,82.1,90.6,97.6,69.7,66.1,69.5,70.3,70.9,60.2,13.7,13.8,2,1
7739,PA,DOYLESTOWN HOSPITAL VISITING NURSE/HCD,18901,True,True,True,True,True,True,3.5,98.7,99.5,99.9,100.0,81.5,92.5,99.8,69.7,71.9,73.4,67.4,73.5,67.0,15.3,13.2,1,1
7740,PA,HOME NURSING AGENCY AND VISITING NURSE ASSOCIATION,16601,True,True,True,True,True,True,3.5,96.9,98.8,99.8,100.0,72.5,82.8,99.8,73.5,72.2,73.6,73.7,73.1,66.9,18.7,12.1,1,1
7741,PA,COMMUNITY NURSING SERVICES OF NORTH EAST,16428,True,True,True,True,True,True,2.5,96.4,96.3,99.6,98.8,77.4,87.4,98.3,69.7,50.5,60.4,70.7,71.4,50.2,20.1,15.0,1,2
7742,PA,EXCELA HEALTH HOME CARE & HOSPICE,15601,True,True,True,True,True,True,3.0,96.9,97.8,99.6,99.2,79.6,85.6,98.1,67.1,62.4,64.9,63.3,77.3,54.3,18.4,12.6,1,2
7743,PA,PENN HIGHLANDS COMMUNITY NURSES,16830,True,True,True,True,True,True,4.0,97.1,99.7,99.9,99.1,69.6,81.6,99.4,75.3,74.0,80.3,77.8,75.3,64.3,17.0,18.7,2,1
7744,PA,HOSPITAL HOME CARE SERVICES,16365,True,True,True,True,True,True,3.5,94.6,98.0,99.8,99.4,71.3,82.1,96.9,74.2,73.8,75.4,74.4,75.2,60.0,15.5,16.1,2,1
7745,PA,VISITING NURSES ASSOCIATION WESTERN PA,16001,True,True,True,True,True,True,3.0,94.6,96.8,99.6,95.8,72.6,81.7,89.7,70.3,64.8,72.3,73.1,75.8,58.5,15.6,14.4,2,2
7746,PA,PUNXSUTAWNEY HOME HEALTH CARE,15767,True,True,True,True,True,True,3.0,92.3,96.2,100.0,99.8,70.5,81.6,97.6,74.6,70.4,78.0,73.6,76.8,63.5,16.1,21.6,2,1
7747,PA,VISITING NURSE ASSOCIATION OF INDIANA COUNTY,15701,True,True,True,True,True,True,4.0,98.3,99.8,99.9,99.9,77.4,86.7,98.9,82.8,71.2,83.8,84.8,77.4,68.3,19.9,12.6,1,2
7748,PA,VISITING NURSES ASSOCIATION OF VENANGO COUNTY,16323,True,True,True,True,True,True,4.5,98.2,99.9,99.9,99.9,81.4,91.1,100.0,79.3,79.3,80.8,79.6,78.2,69.8,17.2,12.3,2,1
7749,PA,SHARON REGIONAL HEALTH SYSTEM HOME HEALTH,16148,True,True,True,True,True,True,3.5,96.8,99.8,99.8,98.6,80.7,85.9,98.2,71.0,70.9,75.5,74.1,79.9,48.7,20.5,13.9,1,2
7750,PA,HOLY REDEEMER HOME CARE-PA,19154,True,True,True,True,True,True,3.0,91.8,98.3,99.3,95.2,83.0,86.3,96.8,71.6,71.7,69.7,68.3,67.7,65.2,14.2,11.0,2,2
7751,PA,BLUE MOUNTAIN HOME HEALTH CARE,18235,True,True,True,True,True,True,3.0,94.8,99.7,99.9,100.0,70.1,86.3,100.0,71.8,63.4,69.8,67.8,66.9,55.0,14.1,14.7,2,1
7752,PA,AMEDISYS HOME HEALTH,17602,True,True,True,False,True,True,4.0,99.2,100.0,99.7,97.8,85.0,87.3,98.5,76.2,68.9,73.0,76.2,82.3,64.2,16.0,11.8,1,2
7753,PA,HOMEMAKER SERVICE METRO AREA,19123,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
7754,PA,CLARION FOREST VNA INC,16214,True,True,True,True,True,True,3.0,98.4,99.0,100.0,99.4,79.5,86.6,98.6,69.6,68.5,65.1,69.7,67.6,57.3,18.8,14.1,1,1
